record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,key_scope,parcel_display,needs_manual_review
annex_19_complaint_0146,"21129, Wetland, Nairobi",,unknown,public_complaint,Developers fenced off the area and encroached on a river.,"23-02-2004, Galana Court Management, Box 53195 Nairobi",,Nairobi Province,,,2,709,annex_19_complaints_from_the_public.csv,"S/No: 146; Planned user: Riparian reserves; Case summary: Developers fenced off the area and encroached on a river.; Source/complainant: 23-02-2004, Galana Court Management, Box 53195 Nairobi",none,"Complaint: 21129, Wetland, Nairobi",0
annex_19_complaint_0147,"Urban land, Nairobi",,unknown,public_complaint,Public utility plots allocated to an individual who has closed access to the main road. The developer has also fenced off the land which used to be a playground for local children and turned it to a petrol depot.,"23-02-2004, Residents of Umoja I, Not indicated",,Nairobi Province,,,2,709,annex_19_complaints_from_the_public.csv,"S/No: 147; Planned user: Playground and Access Road; Case summary: Public utility plots allocated to an individual who has closed access to the main road. The developer has also fenced off the land which used to be a playground for local children and turned it to a petrol depot.; Source/complainant: 23-02-2004, Residents of Umoja I, Not indicated",none,"Complaint: Urban land, Nairobi",0
annex_19_complaint_0148,"4-15, 4-14, 4-36, 4-35, Urban land, Nairobi, Mathare",,unknown,public_complaint,Access roads serving houses in Mathare 4 and playgrounds allocated to private developers.,"23-02-2004, George Muiva, Box 11213, Nairobi",,Nairobi Province,,,2,709,annex_19_complaints_from_the_public.csv,"S/No: 148; Planned user: Access roads, playground; Case summary: Access roads serving houses in Mathare 4 and playgrounds allocated to private developers.; Source/complainant: 23-02-2004, George Muiva, Box 11213, Nairobi",none,"Complaint: 4-15, 4-14, 4-36, 4-35, Urban land, Nairobi, Mathare",0
annex_19_complaint_0149,"5458, Urban land, Nairobi Jevanjee Estates",,unknown,public_complaint,Open spaces used by residents of Jevanjee Estates allocated to individuals.,"23-02-2004, Edward Obonyo, Box 43155 Nairobi",,Nairobi Province,,,2,709,annex_19_complaints_from_the_public.csv,"S/No: 149; Planned user: Open space; Case summary: Open spaces used by residents of Jevanjee Estates allocated to individuals.; Source/complainant: 23-02-2004, Edward Obonyo, Box 43155 Nairobi",none,"Complaint: 5458, Urban land, Nairobi Jevanjee Estates",0
annex_19_complaint_0150,"Urban land, Elgeyo Marakwet Close- Off Ngong Road",,unknown,public_complaint,Land belonging to the City Mortuary allocated to a high-ranking civil servant.,"23-02-2004, A.F Gross, Box 577792 Nairobi",,Nairobi Province,,,2,709,annex_19_complaints_from_the_public.csv,"S/No: 150; Planned user: Mortuary; Case summary: Land belonging to the City Mortuary allocated to a high-ranking civil servant.; Source/complainant: 23-02-2004, A.F Gross, Box 577792 Nairobi",none,"Complaint: Urban land, Elgeyo Marakwet Close- Off Ngong Road",0
annex_19_complaint_0151,"209/871/10, Urban land, City park Shopping Centre, Parklands",,unknown,public_complaint,Public land allocated to private developers.,"18/02/2004, Owners & Tenants near City Park Shopping Centre, Box 46163 NAIROBI",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 151; Planned user: Road reserve & Parking area; Case summary: Public land allocated to private developers.; Source/complainant: 18/02/2004, Owners & Tenants near City Park Shopping Centre, Box 46163 NAIROBI",none,"Complaint: 209/871/10, Urban land, City park Shopping Centre, Parklands",0
annex_19_complaint_0152,"209/7383/285, Urban land, Eldoret Road Estate along Heshima road, Eastlands",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, Godfrey M. Githendu, P.O Box 52872, Nairobi",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 152; Planned user: Playground; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, Godfrey M. Githendu, P.O Box 52872, Nairobi",none,"Complaint: 209/7383/285, Urban land, Eldoret Road Estate along Heshima road, Eastlands",0
annex_19_complaint_0153,"Urban Land, Nairobi",,unknown,public_complaint,Land used to access the main road for houses 1 to 13 in Bumbani Court allocated to individuals.,"18/02/2004, Bumbani Court Residents, P. O Box 73229, Kapsabet",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 153; Planned user: Road Access; Case summary: Land used to access the main road for houses 1 to 13 in Bumbani Court allocated to individuals.; Source/complainant: 18/02/2004, Bumbani Court Residents, P. O Box 73229, Kapsabet",none,"Complaint: Urban Land, Nairobi",0
annex_19_complaint_0154,"125/388, 390, 391, 75-12, Urban land, Imara Daima, Nairobi",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, Residents of Imara Daima, P.O Box 41, Moiben",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 154; Planned user: Recreation; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, Residents of Imara Daima, P.O Box 41, Moiben",none,"Complaint: 125/388, 390, 391, 75-12, Urban land, Imara Daima, Nairobi",0
annex_19_complaint_0155,"209/12505 & 209/127, Urban land, Mwanzi Road off Lower Kabete",,unknown,public_complaint,Road reserve allocated to an individual narrows the Kabete-Brookside junction.,"18/02/2004, S.K Shah, Ammeer Peermohammed & Dr. Leaornard Munyua, P.O Box 11416, Nairobi",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 155; Planned user: Road reserve; Case summary: Road reserve allocated to an individual narrows the Kabete-Brookside junction.; Source/complainant: 18/02/2004, S.K Shah, Ammeer Peermohammed & Dr. Leaornard Munyua, P.O Box 11416, Nairobi",none,"Complaint: 209/12505 & 209/127, Urban land, Mwanzi Road off Lower Kabete",0
annex_19_complaint_0156,"111/1507, Urban land, House No. 201 to 291",,unknown,public_complaint,Open space planed for a nursery school allocated to an individual.,"18/02/2004, Komorock Estate Phase I, P.O Box 78832 Nairobi",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 156; Planned user: Nursery school; Case summary: Open space planed for a nursery school allocated to an individual.; Source/complainant: 18/02/2004, Komorock Estate Phase I, P.O Box 78832 Nairobi",none,"Complaint: 111/1507, Urban land, House No. 201 to 291",0
annex_19_complaint_0157,"Urban land, Buru Buru Phase III",,unknown,public_complaint,A Public utility plot used by the area residents for recreation purposes allocated to an individual. To be investigated.,"18/02/2004, Wallace Gichere, Tel: 781505",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 157; Planned user: Playground; Case summary: A Public utility plot used by the area residents for recreation purposes allocated to an individual. To be investigated.; Source/complainant: 18/02/2004, Wallace Gichere, Tel: 781505",none,"Complaint: Urban land, Buru Buru Phase III",0
annex_19_complaint_0158,"209/12682, Urban land, Industrial Area, Nairobi",,unknown,public_complaint,Road reserve allocated to individuals.,"18/02/2004, Betty Mwanganji, Tel: Box 43652 Nairobi",,Nairobi Province,,,2,710,annex_19_complaints_from_the_public.csv,"S/No: 158; Planned user: Road reserve; Case summary: Road reserve allocated to individuals.; Source/complainant: 18/02/2004, Betty Mwanganji, Tel: Box 43652 Nairobi",none,"Complaint: 209/12682, Urban land, Industrial Area, Nairobi",0
annex_19_complaint_0159,"Urban land, Lavington Emolo Drive",,unknown,public_complaint,Road reserve allocated to an individual.,"18/02/2004, Laban Kisiavuki, Box 25095 Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 159; Planned user: Road reserve; Case summary: Road reserve allocated to an individual.; Source/complainant: 18/02/2004, Laban Kisiavuki, Box 25095 Nairobi",none,"Complaint: Urban land, Lavington Emolo Drive",0
annex_19_complaint_0160,"209/11115, Urban land, Lavington, Emolo Drive",,unknown,public_complaint,Public land allocated to an individual who is about to develop it.,"18/02/2004, Adi Onyango, Not indicated",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 160; Planned user: Road reserve & Parking Area; Case summary: Public land allocated to an individual who is about to develop it.; Source/complainant: 18/02/2004, Adi Onyango, Not indicated",none,"Complaint: 209/11115, Urban land, Lavington, Emolo Drive",0
annex_19_complaint_0161,"Urban land, Huruma",,unknown,public_complaint,Pastor Isaac Kamande allocated a Public utility plot.,"18/02/2004, Huruma Ex Grogan Residents, Box 450009, Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 161; Planned user: Not indicated; Case summary: Pastor Isaac Kamande allocated a Public utility plot.; Source/complainant: 18/02/2004, Huruma Ex Grogan Residents, Box 450009, Nairobi",none,"Complaint: Urban land, Huruma",0
annex_19_complaint_0162,"2018, Urban land, Uhuru Garden Estate",,unknown,public_complaint,Beacons planted on a plot set aside as a road reserve.,"18/02/2004, S.K Nkanata, Box 20064, Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 162; Planned user: Road reserve; Case summary: Beacons planted on a plot set aside as a road reserve.; Source/complainant: 18/02/2004, S.K Nkanata, Box 20064, Nairobi",none,"Complaint: 2018, Urban land, Uhuru Garden Estate",0
annex_19_complaint_0163,"Loc. 2/Makomboki/T, Urban land, Makomboki sub-location",,unknown,public_complaint,Refuse dump allocated to an individual.,"18/02/2004, Makomboki plot owners, Box 42568, Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 163; Planned user: Refuse dump; Case summary: Refuse dump allocated to an individual.; Source/complainant: 18/02/2004, Makomboki plot owners, Box 42568, Nairobi",none,"Complaint: Loc. 2/Makomboki/T, Urban land, Makomboki sub-location",0
annex_19_complaint_0164,"National Forest, Karura Behind St. Francis Church",,unknown,public_complaint,Forest land allocated to individuals.,"18/02/2004, Mike Mills, Box 15097 Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 164; Planned user: 240 acres, National Forest (Ngong Forest); Case summary: Forest land allocated to individuals.; Source/complainant: 18/02/2004, Mike Mills, Box 15097 Nairobi",none,"Complaint: National Forest, Karura Behind St. Francis Church",0
annex_19_complaint_0165,"825, Urban land, Alongside Doonholm Outer Ring Road",,unknown,public_complaint,Public land allocated to individuals.,"18/02/2004, M.N Muiruri, Box 34823 Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 165; Planned user: Playground; Case summary: Public land allocated to individuals.; Source/complainant: 18/02/2004, M.N Muiruri, Box 34823 Nairobi",none,"Complaint: 825, Urban land, Alongside Doonholm Outer Ring Road",0
annex_19_complaint_0166,"Plots no. 1617, 1119/10/13/06/07/12/14/20, Urban land, Umoja Estate, Nairobi",,unknown,public_complaint,"Public land allocated to individuals. On plot CF 18, a house is built over a main sewer pipe in the estate. On section 4 folio 2-224/20, a bar is built on land designated for a school or community housing and CF 25 land designated for a secondary school has been allocated to an individual. Cases to be investigated.","18/02/2004, Umoja Catholic Church, Box 30815 Nairobi",,Nairobi Province,,,2,711,annex_19_complaints_from_the_public.csv,"S/No: 166; Planned user: Public utilities; Case summary: Public land allocated to individuals. On plot CF 18, a house is built over a main sewer pipe in the estate. On section 4 folio 2-224/20, a bar is built on land designated for a school or community housing and CF 25 land designated for a secondary school has been allocated to an individual. Cases to be investigated.; Source/complainant: 18/02/2004, Umoja Catholic Church, Box 30815 Nairobi",none,"Complaint: Plots no. 1617, 1119/10/13/06/07/12/14/20, Urban land, Umoja Estate, Nairobi",0
annex_19_complaint_0167,"Urban land, Umoja estate, Osupoko Road, Nairobi",,unknown,public_complaint,Land used as a football field and playground allocated to individuals.,"18/02/2004, Umoja Development Committee, Box 60151 Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 167; Planned user: Recreation; Case summary: Land used as a football field and playground allocated to individuals.; Source/complainant: 18/02/2004, Umoja Development Committee, Box 60151 Nairobi",none,"Complaint: Urban land, Umoja estate, Osupoko Road, Nairobi",0
annex_19_complaint_0168,"Urban land, Buru Buru III, Nairobi",,unknown,public_complaint,Public land allocated to individuals.,"18/02/2004, Residents Buru Buru III, Not indicated",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 168; Planned user: Open space; Case summary: Public land allocated to individuals.; Source/complainant: 18/02/2004, Residents Buru Buru III, Not indicated",none,"Complaint: Urban land, Buru Buru III, Nairobi",0
annex_19_complaint_0169,"Nairobi/Block61/113, Urban land, Kibera",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, Mohamed Ahmed Noor, Box 46805 Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 169; Planned user: Parking Space; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, Mohamed Ahmed Noor, Box 46805 Nairobi",none,"Complaint: Nairobi/Block61/113, Urban land, Kibera",0
annex_19_complaint_0170,"209/3730 Nairobi, Urban land, South B, Nairobi",,unknown,public_complaint,Public land allocated to an individual. Graffex Construction Workers are on site to start the development of the same.,"18/02/2004, Kabiru Community Welfare, Box 447064, Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 170; Planned user: Non indicated; Case summary: Public land allocated to an individual. Graffex Construction Workers are on site to start the development of the same.; Source/complainant: 18/02/2004, Kabiru Community Welfare, Box 447064, Nairobi",none,"Complaint: 209/3730 Nairobi, Urban land, South B, Nairobi",0
annex_19_complaint_0171,"Urban land, Mathare North 4A behind the Sports Ground",,unknown,public_complaint,Public land allocated to individuals. Land is currently being sub divided and fenced.,"18/02/2004, Charles Mwangi, Box 5247, Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 171; Planned user: Parking area; Case summary: Public land allocated to individuals. Land is currently being sub divided and fenced.; Source/complainant: 18/02/2004, Charles Mwangi, Box 5247, Nairobi",none,"Complaint: Urban land, Mathare North 4A behind the Sports Ground",0
annex_19_complaint_0172,"12293, Urban land, Old Ring Road towards the Airport",,unknown,public_complaint,Wall built across a road from Plot No. 37341/180 to the boundary of Jaffery's Sports Club. Sports Club allocated public land and closed Sikh Temple on Braeburn side.,"18/02/2004, Eldelvale Homes, Box 17063, Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 172; Planned user: Non indicated; Case summary: Wall built across a road from Plot No. 37341/180 to the boundary of Jaffery's Sports Club. Sports Club allocated public land and closed Sikh Temple on Braeburn side.; Source/complainant: 18/02/2004, Eldelvale Homes, Box 17063, Nairobi",none,"Complaint: 12293, Urban land, Old Ring Road towards the Airport",0
annex_19_complaint_0173,"3734/180, Urban land, Lavington, Nairobi",,unknown,public_complaint,End of Suguta Road allocated to an individual.,"18/02/2004, Jaffery's Sports Club, Not indicated",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 173; Planned user: Non indicated; Case summary: End of Suguta Road allocated to an individual.; Source/complainant: 18/02/2004, Jaffery's Sports Club, Not indicated",none,"Complaint: 3734/180, Urban land, Lavington, Nairobi",0
annex_19_complaint_0174,"Urban land, Suguta Road, Kileleshwa Makueni Road, Nairobi",,unknown,public_complaint,Public utility plot allocated to an individual.,"18/02/2004, C. Gitau, Box 59500, Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 174; Planned user: Access road; Case summary: Public utility plot allocated to an individual.; Source/complainant: 18/02/2004, C. Gitau, Box 59500, Nairobi",none,"Complaint: Urban land, Suguta Road, Kileleshwa Makueni Road, Nairobi",0
annex_19_complaint_0175,"Urban land, Windsor View Estate",,unknown,public_complaint,Public utility plot allocated to an individual.,"18/02/2004, John K Ngatia, Box 745377, Nairobi",,Nairobi Province,,,2,712,annex_19_complaints_from_the_public.csv,"S/No: 175; Planned user: School; Case summary: Public utility plot allocated to an individual.; Source/complainant: 18/02/2004, John K Ngatia, Box 745377, Nairobi",none,"Complaint: Urban land, Windsor View Estate",0
annex_19_complaint_0176,"Nairobi/111/1195, Urban land, Nairobi",,unknown,public_complaint,Public land allocated to a private developer.,"18/02/2004, Residents of Komarock Section II Estate, Box 74043, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 176; Planned user: Nursery School; Case summary: Public land allocated to a private developer.; Source/complainant: 18/02/2004, Residents of Komarock Section II Estate, Box 74043, Nairobi",none,"Complaint: Nairobi/111/1195, Urban land, Nairobi",0
annex_19_complaint_0177,"209-01/206/68008, Urban land, Nairobi",,unknown,public_complaint,Access road fenced off and a semi permanent Kenya a National African Union (KANU) office erected.,"18/02/2004, Residents Tara Flats, Box 11034, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 177; Planned user: Access road; Case summary: Access road fenced off and a semi permanent Kenya a National African Union (KANU) office erected.; Source/complainant: 18/02/2004, Residents Tara Flats, Box 11034, Nairobi",none,"Complaint: 209-01/206/68008, Urban land, Nairobi",0
annex_19_complaint_0178,"Urban land, House 6 635",,unknown,public_complaint,Public land allocated to a private developer.,"18/02/2004, Ebony Lane Court , Imara Daima, Box 46937 Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 178; Planned user: Playground; Case summary: Public land allocated to a private developer.; Source/complainant: 18/02/2004, Ebony Lane Court , Imara Daima, Box 46937 Nairobi",none,"Complaint: Urban land, House 6 635",0
annex_19_complaint_0179,"209/8254, Urban land, South B Nairobi",,unknown,public_complaint,Land set aside for expansion of Mariakani Primary School and playground for the children allocated to a private developer.,"18/02/2004, Sister Mary-Mariakani Mukuru Primary School, Mariakani Primary School",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 179; Planned user: 3.65 acres, Primary School; Case summary: Land set aside for expansion of Mariakani Primary School and playground for the children allocated to a private developer.; Source/complainant: 18/02/2004, Sister Mary-Mariakani Mukuru Primary School, Mariakani Primary School",none,"Complaint: 209/8254, Urban land, South B Nairobi",0
annex_19_complaint_0180,"76/578, Urban land, Buruburu, Nairobi",,unknown,public_complaint,Access road allocated to a private developer.,"18/02/2004, Bumbani Court Residents, Box 73229, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 180; Planned user: Access road; Case summary: Access road allocated to a private developer.; Source/complainant: 18/02/2004, Bumbani Court Residents, Box 73229, Nairobi",none,"Complaint: 76/578, Urban land, Buruburu, Nairobi",0
annex_19_complaint_0181,"Nairobi/90/229 & 307, Urban land, Loresho, Kaptagat Road, Nairobi",,unknown,public_complaint,Plot reserved for Water Reservoir and Police Post allocated to individuals after conversion to residential plots.,"18/02/2004, Richard Njoba, Box 73229, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 181; Planned user: Police Post and Water Reservoir; Case summary: Plot reserved for Water Reservoir and Police Post allocated to individuals after conversion to residential plots.; Source/complainant: 18/02/2004, Richard Njoba, Box 73229, Nairobi",none,"Complaint: Nairobi/90/229 & 307, Urban land, Loresho, Kaptagat Road, Nairobi",0
annex_19_complaint_0182,"Nairobi20780 formerly 27/34, Government Land, Ridgeways Nairobi",,unknown,public_complaint,Government house allocated to an individual who evicted the occupier to take possession of the same.,"18/02/2004, Major (Rtd) Henry Mwitari, Box 30871, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 182; Planned user: Government house; Case summary: Government house allocated to an individual who evicted the occupier to take possession of the same.; Source/complainant: 18/02/2004, Major (Rtd) Henry Mwitari, Box 30871, Nairobi",none,"Complaint: Nairobi20780 formerly 27/34, Government Land, Ridgeways Nairobi",0
annex_19_complaint_0183,"Urban land, Nile Road opposite Kanu Offafa Jericho, Nairobi",,unknown,public_complaint,Land set aside for Jua Kali Artisans appropriated by other individuals.,"18/02/2004, Johnson Mwai, Box 12777, Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 183; Planned user: Jua kali sheds; Case summary: Land set aside for Jua Kali Artisans appropriated by other individuals.; Source/complainant: 18/02/2004, Johnson Mwai, Box 12777, Nairobi",none,"Complaint: Urban land, Nile Road opposite Kanu Offafa Jericho, Nairobi",0
annex_19_complaint_0184,"934/6/8/9, Urban land, Dagoreti, Nairobi",,unknown,public_complaint,Case not clear. Complaint lacks detail. Further particulars to be sought.,"18/02/2004, Njeru Karukenya, BOX 28533 Nairobi",,Nairobi Province,,,2,713,annex_19_complaints_from_the_public.csv,"S/No: 184; Planned user: Jua kali sheds; Case summary: Case not clear. Complaint lacks detail. Further particulars to be sought.; Source/complainant: 18/02/2004, Njeru Karukenya, BOX 28533 Nairobi",none,"Complaint: 934/6/8/9, Urban land, Dagoreti, Nairobi",0
annex_19_complaint_0185,"Urban land, 1st Parklands, Nairobi",,unknown,public_complaint,Road reserve near Visa Oshwal Primary School allocated to an individual.,"18/02/2004, Anonymous, Not indicated",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 185; Planned user: Road reserve; Case summary: Road reserve near Visa Oshwal Primary School allocated to an individual.; Source/complainant: 18/02/2004, Anonymous, Not indicated",none,"Complaint: Urban land, 1st Parklands, Nairobi",0
annex_19_complaint_0186,"Urban land, City Park, Nairobi",,unknown,public_complaint,Public land allocated to two individuals.,"18/02/2004, Anonymous, Not indicated",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 186; Planned user: Recreation; Case summary: Public land allocated to two individuals.; Source/complainant: 18/02/2004, Anonymous, Not indicated",none,"Complaint: Urban land, City Park, Nairobi",0
annex_19_complaint_0187,"Government land, East Church Road, Nairobi",,unknown,public_complaint,Government employees evicted from Government houses and now suspect that the houses were about to be allocated.,"18/02/2004, J.K Kiiru, P.O Box 57811 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 187; Planned user: Government houses; Case summary: Government employees evicted from Government houses and now suspect that the houses were about to be allocated.; Source/complainant: 18/02/2004, J.K Kiiru, P.O Box 57811 Nairobi",none,"Complaint: Government land, East Church Road, Nairobi",0
annex_19_complaint_0188,"36/V/21, Urban land, Mathare III, Nairobi",,unknown,public_complaint,School land curved out and allocated to individuals.,"18/02/2004, Kanja Kamole, BOX 7364 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 188; Planned user: School land; Case summary: School land curved out and allocated to individuals.; Source/complainant: 18/02/2004, Kanja Kamole, BOX 7364 Nairobi",none,"Complaint: 36/V/21, Urban land, Mathare III, Nairobi",0
annex_19_complaint_0189,"Urban land, New Ngara Estate, Not indicated",,unknown,public_complaint,Playground next to the main road allocated to an individual.,"18/02/2004, Eric Konjella, BOX 11309 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 189; Planned user: Playground; Case summary: Playground next to the main road allocated to an individual.; Source/complainant: 18/02/2004, Eric Konjella, BOX 11309 Nairobi",none,"Complaint: Urban land, New Ngara Estate, Not indicated",0
annex_19_complaint_0190,"Urban land, Ngei, Otiende & Moi Estates Not indicated",,unknown,public_complaint,Main route from estate and shopping centre allocated to individual.,"18/02/2004, Otiende Residents, BOX 5848 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 190; Planned user: Access road; Case summary: Main route from estate and shopping centre allocated to individual.; Source/complainant: 18/02/2004, Otiende Residents, BOX 5848 Nairobi",none,"Complaint: Urban land, Ngei, Otiende & Moi Estates Not indicated",0
annex_19_complaint_0191,"Forest, State House Road, Nairobi",,unknown,public_complaint,"Part of the Arboretum Forest allocated to individuals for Kshs. 35,000,000.","18/02/2004, Anonymous, Not indicated",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 191; Planned user: Forest; Case summary: Part of the Arboretum Forest allocated to individuals for Kshs. 35,000,000.; Source/complainant: 18/02/2004, Anonymous, Not indicated",none,"Complaint: Forest, State House Road, Nairobi",0
annex_19_complaint_0192,"Urban land, At end of Wanga-Pala Road",,unknown,public_complaint,It is alleged that the Commissioner of Lands created a plot on a roundabout that accesses all houses in the area.,"18/02/2004, Naresh Shah, Box 30870 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 192; Planned user: Access road; Case summary: It is alleged that the Commissioner of Lands created a plot on a roundabout that accesses all houses in the area.; Source/complainant: 18/02/2004, Naresh Shah, Box 30870 Nairobi",none,"Complaint: Urban land, At end of Wanga-Pala Road",0
annex_19_complaint_0193,"Urban land, At end of Wanga-Pala Road, Nairobi",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, Area residents of Riruta Satellite East, Box 30870 Nairobi",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 193; Planned user: Parking space, Way Leave; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, Area residents of Riruta Satellite East, Box 30870 Nairobi",none,"Complaint: Urban land, At end of Wanga-Pala Road, Nairobi",0
annex_19_complaint_0194,"Urban land, Soweto Estate in Eastlands, Nairobi",,unknown,public_complaint,Public land allocated to a private developer.,"18/02/2004, Soweto Residents, Not indicated",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 194; Planned user: Access road; Case summary: Public land allocated to a private developer.; Source/complainant: 18/02/2004, Soweto Residents, Not indicated",none,"Complaint: Urban land, Soweto Estate in Eastlands, Nairobi",0
annex_19_complaint_0195,"Urban land, Next to Ofafa I City Council Clinic, Nairobi",,unknown,public_complaint,Volleyball pitch allocated to unidentified Church Group.,"18/02/2004, Residents Ofafa Jericho, Not indicated",,Nairobi Province,,,2,714,annex_19_complaints_from_the_public.csv,"S/No: 195; Planned user: Recreation; Case summary: Volleyball pitch allocated to unidentified Church Group.; Source/complainant: 18/02/2004, Residents Ofafa Jericho, Not indicated",none,"Complaint: Urban land, Next to Ofafa I City Council Clinic, Nairobi",0
annex_19_complaint_0196,"Urban land, Forest Road & Forest Lane, Nairobi",,unknown,public_complaint,Access road on Forest Lane allocated to an individual.,"18/02/2004, Residents of Forest Lane, Box 63113, Nairobi",,Nairobi Province,,,2,715,annex_19_complaints_from_the_public.csv,"S/No: 196; Planned user: Access road; Case summary: Access road on Forest Lane allocated to an individual.; Source/complainant: 18/02/2004, Residents of Forest Lane, Box 63113, Nairobi",none,"Complaint: Urban land, Forest Road & Forest Lane, Nairobi",0
annex_19_complaint_0197,"Urban land, Dandora Phase II, Nairobi",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, Rose Wairimu, Box 28475, Nairobi",,Nairobi Province,,,2,715,annex_19_complaints_from_the_public.csv,"S/No: 197; Planned user: Parking space; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, Rose Wairimu, Box 28475, Nairobi",none,"Complaint: Urban land, Dandora Phase II, Nairobi",0
annex_19_complaint_0198,"209/5041, Urban land, South C, Mihuti Residents",,unknown,public_complaint,Public land allocated to an individual.,"18/02/2004, M.G Abbass, 78361, Nairobi",,Nairobi Province,,,2,715,annex_19_complaints_from_the_public.csv,"S/No: 198; Planned user: Recreation; Case summary: Public land allocated to an individual.; Source/complainant: 18/02/2004, M.G Abbass, 78361, Nairobi",none,"Complaint: 209/5041, Urban land, South C, Mihuti Residents",0
annex_19_complaint_0199,"12596/6766, 63, 62, Urban land, Off Enterprise Road, Nairobi",,unknown,public_complaint,Road reserve allocated to individuals who commenced construction.,"18/02/2004, Auto Diesel &Electrical Services Ltd, Box 18586, Nairobi",,Nairobi Province,,,2,715,annex_19_complaints_from_the_public.csv,"S/No: 199; Planned user: Road reserve; Case summary: Road reserve allocated to individuals who commenced construction.; Source/complainant: 18/02/2004, Auto Diesel &Electrical Services Ltd, Box 18586, Nairobi",none,"Complaint: 12596/6766, 63, 62, Urban land, Off Enterprise Road, Nairobi",0
