record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,key_scope,parcel_display,needs_manual_review
annex_08_sururu_forest_excision_3219,652,SURURU::652,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Taptanyach Chepkorir Chumo,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 652, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3220,651,SURURU::651,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Kipsang Rop,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 651, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3221,648,SURURU::648,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Grace Chekemoi Klangat,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 648, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3222,647,SURURU::647,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Cecilia Clemuren Ngeno,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 647, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3223,645,SURURU::645,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Christopher Kipkerui Cheres,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,6/11/2001,local,"Plot 645, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3224,643,SURURU::643,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Recho Chepkoech Cherutany,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 643, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3225,642,SURURU::642,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Magdalina Chepchirchir Mencho,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 642, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3226,644,SURURU::644,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joel Kipterer A. Ngeno,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 644, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3227,641,SURURU::641,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Kimutai Cheruiyot,,Sururu,2.02,,2,307,annex_08_sururu_forest_excision.csv,16/7/97 Double registered,local,"Plot 641, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3228,641,SURURU::641,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Cheruiyot Kirui,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97 Double registered,local,"Plot 641, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3229,635,SURURU::635,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Roasa Masea,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 635, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3230,634,SURURU::634,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Kipkurgat Malel,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 634, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3231,633,SURURU::633,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Tahese A. sang,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 633, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3232,630,SURURU::630,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Sakina Chepngeno Mutai,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 630, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3233,626,SURURU::626,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Annah Chepkorir Mutai,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 626, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3234,625,SURURU::625,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kiprono A. Mibei,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 625, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3235,623,SURURU::623,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Grace Chepkemoi Towet,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 623, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3236,621,SURURU::621,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Rael Chelagat Ruto,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 621, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3237,616,SURURU::616,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Philip Kipngeno Mutai,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 616, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3238,614,SURURU::614,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Michael Kiputo Sang,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 614, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3239,613,SURURU::613,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Nancy Chepkerui Kilel,,Sururu,2.02,,2,308,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 613, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3240,612,SURURU::612,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Tapnyobii Chepngetich Kilel,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 612, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3241,611,SURURU::611,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Pauline Chepkurui Maloti,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 611, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3242,609,SURURU::609,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,John Kipngetich Chebochok,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 609, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3243,608,SURURU::608,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Evaline Cherutto Terer,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 608, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3244,606,SURURU::606,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Thomas Kostitany Mutai,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 606, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3245,605,SURURU::605,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Tapnyombi Chipchirchir,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 605, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3246,603,SURURU::603,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,James Kiptoo Chepkwony,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 603, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3247,600,SURURU::600,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Betty Cheptoo Langat,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 600, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3248,598,SURURU::598,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Elizabeth Chepkerui,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 598, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3249,597,SURURU::597,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kiprono A. Tarkwel,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 597, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3250,596,SURURU::596,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Muzee Sang,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 596, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3251,595,SURURU::595,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kiplagat Arap Muge,,Sururu,2.02,,2,309,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 595, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3252,594,SURURU::594,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Philip K. Mutai,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97 Double registration/ one card Looks suspect,local,"Plot 594, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3253,594,SURURU::594,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Kosgei Kimetto,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97 Double registration/ one card Looks suspect,local,"Plot 594, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3254,593,SURURU::593,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkoske Arap Sang,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 593, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3255,592,SURURU::592,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Julius K. Jumo,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 592, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3256,591,SURURU::591,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Christian Chepkirui Kimetto,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 591, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3257,585,SURURU::585,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Grace Chepkemoi Milgo,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 585, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3258,584,SURURU::584,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Hellena Siegi Turgut,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 584, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3259,583,SURURU::583,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkoech Arap Murei,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 583, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3260,581,SURURU::581,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kimaiwa A. Chepchitat,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 581, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3261,580,SURURU::580,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkoech Tegeret,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 580, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3262,878,SURURU::878,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,David Kiplangat Mutai,,Sururu,2.02,,2,310,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 878, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3263,877,SURURU::877,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Kibet A. Cheruiyot,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 877, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3264,574,SURURU::574,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Julius Kipngetich Koske,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 574, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3265,569,SURURU::569,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkoske A. Sawe,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 569, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3266,568,SURURU::568,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Rueben Kiplagat Towett,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 568, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3267,564,SURURU::564,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Kenduiyow Bett,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 564, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3268,599,SURURU::599,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Hellen Chpkurget Kimetto,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 599, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3269,483,SURURU::483,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Christine Chepremoi Mutai,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 483, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3270,724,SURURU::724,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Cheruiyot Pimbanet,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 724, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3271,723,SURURU::723,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Andrew Kipkirui Rono,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 723, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3272,722,SURURU::722,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Alice Chekemoi Sitienei,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 722, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3273,720,SURURU::720,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Tapletgoi Chekoech Cheruiyot,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 720, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3274,721,SURURU::721,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kibiegon Arap Bore,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 721, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3275,718,SURURU::718,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Ezekiel Kipkoech Mibei,,Sururu,2.02,,2,311,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 718, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3276,717,SURURU::717,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Priscilla Chemutai Koskei,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 717, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3277,712,SURURU::712,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,John Kipkoskei Korir,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 712, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3278,711,SURURU::711,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,David Kipkirui Kisortich,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 711, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3279,709,SURURU::709,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Esther C. Kipsaisan,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 709, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3280,706,SURURU::706,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Joseph Kiprop Kirui,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 706, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3281,705,SURURU::705,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Anjaline Tepleting Koech,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 705, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3282,704,SURURU::704,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,John Kipkemoi Cheruiyot,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 704, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3283,703,SURURU::703,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkorir Arap Bii,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 703, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3284,702,SURURU::702,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Mary Chemutai Bii,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 702, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3285,701,SURURU::701,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Maritha Topkeror Ruto,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 701, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3286,700,SURURU::700,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Jeroro Arono Sambo,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 700, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3287,699,SURURU::699,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Maritim Mwaze,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 699, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3288,698,SURURU::698,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kiprono Arap Kurei,,Sururu,2.02,,2,312,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 698, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3289,696,SURURU::696,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,John Kipkoskei Korir,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97 Double registration,local,"Plot 696, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3290,696,SURURU::696,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Samuel Arusei Kepwony,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97 Double registration,local,"Plot 696, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3291,695,SURURU::695,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipsang Kerich,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 695, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3292,691,SURURU::691,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Benjamin Maritim,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 691, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3293,690,SURURU::690,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kitur A. Businei,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 690, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3294,689,SURURU::689,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Ester Chebet Soo,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 689, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3295,684,SURURU::684,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Kipkremoi,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 684, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3296,683,SURURU::683,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Christine Chepremoi,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 683, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3297,682,SURURU::682,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Chepkoech Marisin,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 682, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3298,678,SURURU::678,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Paul Kiprotich Bii,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 678, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3299,676,SURURU::676,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kibomoo Chesang,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 676, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3300,675,SURURU::675,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Mary Cherotich Bariwa,,Sururu,2.02,,2,313,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 675, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3301,672,SURURU::672,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Samuel Kipruto Langat,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 672, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3302,672,SURURU::672,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Sitonik Arap Tesot,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 672, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3303,115,SURURU::115,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Steven Kipsanga Birgen,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 115, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3304,114,SURURU::114,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Symon Chebii Kingony,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 114, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3305,112,SURURU::112,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Kipkorir A. Koske,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 112, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3306,786,SURURU::786,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Simon Kipngetich Chebusit,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 786, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3307,783,SURURU::783,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Michael Kipyegon A. Sigei,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 783, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3308,782,SURURU::782,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Douglas Ruttob Chepkwony,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 782, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3309,781,SURURU::781,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Patrick Kiplangat Ngeno,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 781, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3310,779,SURURU::779,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Sarah Chemutai Ruto,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 779, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3311,778,SURURU::778,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Richard Maritim Toowett,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 778, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3312,776,SURURU::776,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Tapnyohi Chepkoech Cheptalel,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 776, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3313,773,SURURU::773,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Stanley Kipkirui Rono,,Sururu,2.02,,2,314,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 773, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3314,772,SURURU::772,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Simon Kipkemoi Rono,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 772, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3315,767,SURURU::767,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Sammary Chellangat Mibei,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 767, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3316,766,SURURU::766,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,John Cheruiyot Mibei,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 766, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3317,765,SURURU::765,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Hibrahim Kipkemoi A. Kipyegon,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 765, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3318,764,SURURU::764,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Cheseon Primary School,,Sururu,4.04,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 764, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3319,763,SURURU::763,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Annah Cherono Keter,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 763, Sururu Forest Excision Scheme",0
annex_08_sururu_forest_excision_3320,761,SURURU::761,plot,forest_excision_allotment,Plot allocated in excised Sururu Forest,Paul Kipyegon Baliach,,Sururu,2.02,,2,315,annex_08_sururu_forest_excision.csv,16/7/97,local,"Plot 761, Sururu Forest Excision Scheme",0
